,speech
7084,"{'sdr': 3.7149646878242493, 'r2': 0.7016988396644592, 'rmse': 0.036665007}"
7085,"{'sdr': 7.936533689498901, 'r2': 0.861458346247673, 'rmse': 0.022551393}"
7086,"{'sdr': 2.0597948133945465, 'r2': 0.6163976788520813, 'rmse': 0.04436191}"
7087,"{'sdr': 1.8219979107379913, 'r2': 0.6033705770969391, 'rmse': 0.045593206}"
7088,"{'sdr': 4.240524172782898, 'r2': 0.7263937294483185, 'rmse': 0.034512293}"
7089,"{'sdr': 7.859176993370056, 'r2': 0.8593196123838425, 'rmse': 0.022753133}"
7090,"{'sdr': 7.286922931671143, 'r2': 0.8426234275102615, 'rmse': 0.024302663}"
7091,"{'sdr': 3.2050740718841553, 'r2': 0.6765560209751129, 'rmse': 0.038881797}"
7092,"{'sdr': 1.888630986213684, 'r2': 0.6070367097854614, 'rmse': 0.04524478}"
7093,"{'sdr': 4.415760338306427, 'r2': 0.7343421280384064, 'rmse': 0.03382299}"
7094,"{'sdr': 4.05331552028656, 'r2': 0.7177384793758392, 'rmse': 0.035264213}"
7095,"{'sdr': 4.718847870826721, 'r2': 0.7477330267429352, 'rmse': 0.032663118}"
7096,"{'sdr': 2.1960292756557465, 'r2': 0.6237874031066895, 'rmse': 0.04367154}"
7097,"{'sdr': 3.867218494415283, 'r2': 0.7089850306510925, 'rmse': 0.036027912}"
7098,"{'sdr': 2.243061810731888, 'r2': 0.6263251900672913, 'rmse': 0.04343571}"
7099,"{'sdr': 7.401257753372192, 'r2': 0.846083477139473, 'rmse': 0.023984855}"
7100,"{'sdr': 5.006694793701172, 'r2': 0.7600285857915878, 'rmse': 0.031598415}"
7101,"{'sdr': 2.10831880569458, 'r2': 0.6190316379070282, 'rmse': 0.044114776}"
7102,"{'sdr': 2.3889100551605225, 'r2': 0.6341520249843597, 'rmse': 0.042712457}"
7103,"{'sdr': 4.465481340885162, 'r2': 0.7365696430206299, 'rmse': 0.03362993}"
7104,"{'sdr': 3.56875479221344, 'r2': 0.6946043968200684, 'rmse': 0.037287414}"
7105,"{'sdr': 4.9967169761657715, 'r2': 0.7596088945865631, 'rmse': 0.031634733}"
7106,"{'sdr': 4.854678809642792, 'r2': 0.7535859495401382, 'rmse': 0.032156304}"
7107,"{'sdr': 2.2211454808712006, 'r2': 0.6251425743103027, 'rmse': 0.043545447}"
7108,"{'sdr': 2.0566409826278687, 'r2': 0.6162256896495819, 'rmse': 0.044378027}"
7109,"{'sdr': 2.422354221343994, 'r2': 0.6359357833862305, 'rmse': 0.04254831}"
7110,"{'sdr': 5.284237861633301, 'r2': 0.7714893370866776, 'rmse': 0.030604698}"
7111,"{'sdr': 4.558839499950409, 'r2': 0.7407195270061493, 'rmse': 0.0332704}"
7112,"{'sdr': 3.467603027820587, 'r2': 0.6896396279335022, 'rmse': 0.037724182}"
7113,"{'sdr': 3.9172521233558655, 'r2': 0.7113557457923889, 'rmse': 0.035820976}"
7114,"{'sdr': 5.566869378089905, 'r2': 0.7827603369951248, 'rmse': 0.029624876}"
7115,"{'sdr': 6.5585023164749146, 'r2': 0.8190831989049911, 'rmse': 0.026428645}"
7116,"{'sdr': 2.2520527243614197, 'r2': 0.6268129050731659, 'rmse': 0.043390777}"
7117,"{'sdr': 3.248622417449951, 'r2': 0.6787478625774384, 'rmse': 0.03868734}"
7118,"{'sdr': 3.168083429336548, 'r2': 0.6746910214424133, 'rmse': 0.039047733}"
7119,"{'sdr': 4.041546881198883, 'r2': 0.7171976566314697, 'rmse': 0.03531203}"
7120,"{'sdr': 5.390329957008362, 'r2': 0.7757677584886551, 'rmse': 0.030233156}"
7121,"{'sdr': 3.0163806676864624, 'r2': 0.6669846773147583, 'rmse': 0.03973571}"
7122,"{'sdr': 2.1940001845359802, 'r2': 0.6236775517463684, 'rmse': 0.043681744}"
7123,"{'sdr': 4.718175530433655, 'r2': 0.7477036416530609, 'rmse': 0.032665648}"
7124,"{'sdr': 2.0336149632930756, 'r2': 0.6149724125862122, 'rmse': 0.044495825}"
7125,"{'sdr': 3.6333897709846497, 'r2': 0.6977523863315582, 'rmse': 0.037010975}"
7126,"{'sdr': 3.645799458026886, 'r2': 0.6983532905578613, 'rmse': 0.036958136}"
7127,"{'sdr': 3.453338146209717, 'r2': 0.6889390051364899, 'rmse': 0.03778619}"
7128,"{'sdr': 4.2396581172943115, 'r2': 0.7263570725917816, 'rmse': 0.034515727}"
7129,"{'sdr': 3.4752675890922546, 'r2': 0.6900197267532349, 'rmse': 0.037690915}"
7130,"{'sdr': 1.648203730583191, 'r2': 0.5937558114528656, 'rmse': 0.04651466}"
7131,"{'sdr': 2.4922309815883636, 'r2': 0.639652669429779, 'rmse': 0.042207383}"
7132,"{'sdr': 3.268243372440338, 'r2': 0.67973193526268, 'rmse': 0.038600046}"
7133,"{'sdr': 1.6133317351341248, 'r2': 0.5918206870555878, 'rmse': 0.046701778}"
7134,"{'sdr': 4.909484088420868, 'r2': 0.7559219598770142, 'rmse': 0.031954043}"
7135,"{'sdr': 4.272368252277374, 'r2': 0.7278511822223663, 'rmse': 0.034385994}"
7136,"{'sdr': 1.9661714136600494, 'r2': 0.6112873256206512, 'rmse': 0.044842668}"
7137,"{'sdr': 5.398304462432861, 'r2': 0.7760866433382034, 'rmse': 0.030205417}"
7138,"{'sdr': 7.0016127824783325, 'r2': 0.8337121307849884, 'rmse': 0.025114201}"
7139,"{'sdr': 3.905465304851532, 'r2': 0.7107986509799957, 'rmse': 0.03586962}"
7140,"{'sdr': 2.1193303167819977, 'r2': 0.6196336150169373, 'rmse': 0.044058885}"
7141,"{'sdr': 2.4101437628269196, 'r2': 0.6352846622467041, 'rmse': 0.042608164}"
7142,"{'sdr': 3.9855024218559265, 'r2': 0.71457239985466, 'rmse': 0.03554061}"
7143,"{'sdr': 6.886193752288818, 'r2': 0.8299967497587204, 'rmse': 0.025450148}"
7144,"{'sdr': 0.1843160018324852, 'r2': 0.5106101632118225, 'rmse': 0.055053405}"
7145,"{'sdr': 6.495653390884399, 'r2': 0.8169291466474533, 'rmse': 0.026620572}"
7146,"{'sdr': 4.09851461648941, 'r2': 0.7198500037193298, 'rmse': 0.03508119}"
7147,"{'sdr': 5.72320282459259, 'r2': 0.7888182997703552, 'rmse': 0.029096443}"
7148,"{'sdr': 2.925478219985962, 'r2': 0.6623124480247498, 'rmse': 0.04015375}"
7149,"{'sdr': 6.440222263336182, 'r2': 0.8150104731321335, 'rmse': 0.026791}"
7150,"{'sdr': 3.290717303752899, 'r2': 0.6808573603630066, 'rmse': 0.03850031}"
7151,"{'sdr': 5.938994884490967, 'r2': 0.7969764769077301, 'rmse': 0.028382475}"
7152,"{'sdr': 4.00987833738327, 'r2': 0.7157193124294281, 'rmse': 0.035441007}"
7153,"{'sdr': 4.8796263337135315, 'r2': 0.7546496391296387, 'rmse': 0.032064073}"
7154,"{'sdr': 4.234044253826141, 'r2': 0.7260997891426086, 'rmse': 0.03453805}"
7155,"{'sdr': 7.481189966201782, 'r2': 0.8484646081924438, 'rmse': 0.023765147}"
7156,"{'sdr': 3.1280797719955444, 'r2': 0.6726657748222351, 'rmse': 0.039227985}"
7157,"{'sdr': 3.548346757888794, 'r2': 0.6936070322990417, 'rmse': 0.037375126}"
7158,"{'sdr': 3.508521318435669, 'r2': 0.6916550099849701, 'rmse': 0.03754689}"
7159,"{'sdr': 4.098033010959625, 'r2': 0.7198275923728943, 'rmse': 0.035083137}"
7160,"{'sdr': 1.6533149778842926, 'r2': 0.5940393507480621, 'rmse': 0.046487294}"
7161,"{'sdr': 1.9094578921794891, 'r2': 0.6081796586513519, 'rmse': 0.045136426}"
7162,"{'sdr': 3.8695314526557922, 'r2': 0.7090931832790375, 'rmse': 0.03601832}"
7163,"{'sdr': 3.6563077569007874, 'r2': 0.6988643705844879, 'rmse': 0.03691345}"
7164,"{'sdr': 4.15620893239975, 'r2': 0.7225212156772614, 'rmse': 0.034848936}"
7165,"{'sdr': 1.7539609968662262, 'r2': 0.5996150970458984, 'rmse': 0.045951743}"
7166,"{'sdr': 7.383835315704346, 'r2': 0.8455616980791092, 'rmse': 0.024033017}"
7167,"{'sdr': 5.325642228126526, 'r2': 0.7731627970933914, 'rmse': 0.030459158}"
7168,"{'sdr': 4.238003194332123, 'r2': 0.7262809574604034, 'rmse': 0.03452231}"
7169,"{'sdr': 3.5463955998420715, 'r2': 0.6935103535652161, 'rmse': 0.037383527}"
7170,"{'sdr': 4.235822856426239, 'r2': 0.726181298494339, 'rmse': 0.03453098}"
7171,"{'sdr': 2.5342723727226257, 'r2': 0.6418817043304443, 'rmse': 0.042003583}"
7172,"{'sdr': 4.013496041297913, 'r2': 0.7158829569816589, 'rmse': 0.035426255}"
7173,"{'sdr': 0.8195281028747559, 'r2': 0.5470361709594727, 'rmse': 0.051170964}"
7174,"{'sdr': 10.136507749557495, 'r2': 0.9116552323102951, 'rmse': 0.017505504}"
7175,"{'sdr': 4.027382433414459, 'r2': 0.7165350914001465, 'rmse': 0.03536966}"
7176,"{'sdr': 4.4348448514938354, 'r2': 0.7351985573768616, 'rmse': 0.033748757}"
7177,"{'sdr': 3.627956807613373, 'r2': 0.69748854637146, 'rmse': 0.037034128}"
7178,"{'sdr': 2.45457261800766, 'r2': 0.637651801109314, 'rmse': 0.04239077}"
7179,"{'sdr': 4.397101700305939, 'r2': 0.7335031628608704, 'rmse': 0.033895727}"
7180,"{'sdr': 5.240036845207214, 'r2': 0.7696916162967682, 'rmse': 0.030760838}"
7181,"{'sdr': 3.128901422023773, 'r2': 0.6727063059806824, 'rmse': 0.039224282}"
7182,"{'sdr': 5.964756608009338, 'r2': 0.7979344874620438, 'rmse': 0.028298419}"
7183,"{'sdr': 6.593302488327026, 'r2': 0.820267453789711, 'rmse': 0.026322974}"
7184,"{'sdr': 2.685188949108124, 'r2': 0.6498288810253143, 'rmse': 0.041280087}"
7185,"{'sdr': 4.840548634529114, 'r2': 0.7529814690351486, 'rmse': 0.032208655}"
7186,"{'sdr': 6.06963038444519, 'r2': 0.8018002510070801, 'rmse': 0.027958795}"
7187,"{'sdr': 6.479939818382263, 'r2': 0.8163860440254211, 'rmse': 0.02666877}"
7188,"{'sdr': 2.977893352508545, 'r2': 0.6650049090385437, 'rmse': 0.03991217}"
7189,"{'sdr': 4.450777173042297, 'r2': 0.7359121441841125, 'rmse': 0.03368691}"
7190,"{'sdr': 3.9951351284980774, 'r2': 0.7150241434574127, 'rmse': 0.035501216}"
7191,"{'sdr': 3.2792723178863525, 'r2': 0.6802850663661957, 'rmse': 0.03855107}"
7192,"{'sdr': 4.317649602890015, 'r2': 0.7299118638038635, 'rmse': 0.0342072}"
7193,"{'sdr': 3.862403631210327, 'r2': 0.7087566554546356, 'rmse': 0.03604789}"
7194,"{'sdr': 2.4365927278995514, 'r2': 0.6366949081420898, 'rmse': 0.042478617}"
7195,"{'sdr': 3.100682497024536, 'r2': 0.6712774634361267, 'rmse': 0.03935192}"
7196,"{'sdr': 2.153545469045639, 'r2': 0.6214885413646698, 'rmse': 0.043885674}"
7197,"{'sdr': 3.1809529662132263, 'r2': 0.6753404140472412, 'rmse': 0.038989924}"
7198,"{'sdr': 5.436312556266785, 'r2': 0.7776039093732834, 'rmse': 0.03007353}"
7199,"{'sdr': 3.702531158924103, 'r2': 0.7010992467403412, 'rmse': 0.036717534}"
7200,"{'sdr': 4.324143826961517, 'r2': 0.7302066087722778, 'rmse': 0.034181632}"
7201,"{'sdr': 5.297785401344299, 'r2': 0.7720389515161514, 'rmse': 0.030557}"
7202,"{'sdr': 5.328531265258789, 'r2': 0.7732803225517273, 'rmse': 0.030449025}"
7203,"{'sdr': 2.583027482032776, 'r2': 0.6444657742977142, 'rmse': 0.04176848}"
7204,"{'sdr': 2.539837062358856, 'r2': 0.6421754360198975, 'rmse': 0.04197669}"
7205,"{'sdr': 2.9879969358444214, 'r2': 0.6655249893665314, 'rmse': 0.03986577}"
7206,"{'sdr': 2.8195035457611084, 'r2': 0.6568325757980347, 'rmse': 0.040646657}"
7207,"{'sdr': 3.8003620505332947, 'r2': 0.7057945728302002, 'rmse': 0.0363063}"
7208,"{'sdr': 5.02054750919342, 'r2': 0.7606097161769867, 'rmse': 0.03154806}"
7209,"{'sdr': 0.7705236971378326, 'r2': 0.5442388355731964, 'rmse': 0.051460482}"
7210,"{'sdr': 3.282678723335266, 'r2': 0.6804551780223846, 'rmse': 0.03853595}"
7211,"{'sdr': 4.285256564617157, 'r2': 0.728438675403595, 'rmse': 0.034335013}"
7212,"{'sdr': 4.569994509220123, 'r2': 0.7412123680114746, 'rmse': 0.033227704}"
7213,"{'sdr': 6.115818619728088, 'r2': 0.8034850507974625, 'rmse': 0.027810518}"
7214,"{'sdr': 3.8961973786354065, 'r2': 0.7103599905967712, 'rmse': 0.03590791}"
7215,"{'sdr': 0.8293524384498596, 'r2': 0.5475969314575195, 'rmse': 0.05111312}"
7216,"{'sdr': 3.3548760414123535, 'r2': 0.6840624809265137, 'rmse': 0.03821697}"
7217,"{'sdr': 2.961571216583252, 'r2': 0.664168655872345, 'rmse': 0.039987244}"
7218,"{'sdr': 3.0741652846336365, 'r2': 0.6699229180812836, 'rmse': 0.039472237}"
7219,"{'sdr': 7.081340551376343, 'r2': 0.8362431973218918, 'rmse': 0.024884732}"
7220,"{'sdr': 2.2160206735134125, 'r2': 0.6248664855957031, 'rmse': 0.043571148}"
7221,"{'sdr': 5.651026368141174, 'r2': 0.7860354632139206, 'rmse': 0.029339228}"
7222,"{'sdr': 1.8851660192012787, 'r2': 0.6068465411663055, 'rmse': 0.045262832}"
7223,"{'sdr': 5.201213955879211, 'r2': 0.7681025713682175, 'rmse': 0.030898642}"
7224,"{'sdr': 3.707481622695923, 'r2': 0.7013369202613831, 'rmse': 0.036696613}"
7225,"{'sdr': 5.684934854507446, 'r2': 0.787349671125412, 'rmse': 0.029224915}"
7226,"{'sdr': 4.143930673599243, 'r2': 0.721952885389328, 'rmse': 0.03489824}"
7227,"{'sdr': 5.910236239433289, 'r2': 0.7959028482437134, 'rmse': 0.028476609}"
7228,"{'sdr': 2.5087785720825195, 'r2': 0.6405304968357086, 'rmse': 0.042127054}"
7229,"{'sdr': 6.202258467674255, 'r2': 0.8066099584102631, 'rmse': 0.027535131}"
7230,"{'sdr': 0.7702435553073883, 'r2': 0.5442227423191071, 'rmse': 0.051462132}"
7231,"{'sdr': 2.0495156943798065, 'r2': 0.6158376634120941, 'rmse': 0.04441445}"
7232,"{'sdr': 7.386576533317566, 'r2': 0.8456391245126724, 'rmse': 0.024025429}"
7233,"{'sdr': 4.110240042209625, 'r2': 0.7203940153121948, 'rmse': 0.035033863}"
7234,"{'sdr': 1.3129815459251404, 'r2': 0.5750108361244202, 'rmse': 0.048344932}"
7235,"{'sdr': 1.7756357789039612, 'r2': 0.6008128821849823, 'rmse': 0.045837212}"
7236,"{'sdr': 6.570264101028442, 'r2': 0.8194843232631683, 'rmse': 0.026392886}"
7237,"{'sdr': 3.257138431072235, 'r2': 0.6791748404502869, 'rmse': 0.03864943}"
7238,"{'sdr': 4.046390950679779, 'r2': 0.7174214124679565, 'rmse': 0.035292342}"
7239,"{'sdr': 4.571253955364227, 'r2': 0.7412718832492828, 'rmse': 0.033222888}"
7240,"{'sdr': 4.417925775051117, 'r2': 0.7344383299350739, 'rmse': 0.033814564}"
7241,"{'sdr': 6.048823595046997, 'r2': 0.8010378628969193, 'rmse': 0.028025849}"
7242,"{'sdr': 1.2609532475471497, 'r2': 0.5720807313919067, 'rmse': 0.04863538}"
7243,"{'sdr': 3.107227087020874, 'r2': 0.6716075241565704, 'rmse': 0.03932228}"
7244,"{'sdr': 2.2044314444065094, 'r2': 0.6242407262325287, 'rmse': 0.043629322}"
7245,"{'sdr': 2.949362099170685, 'r2': 0.6635412871837616, 'rmse': 0.040043492}"
7246,"{'sdr': 2.986276149749756, 'r2': 0.6654426455497742, 'rmse': 0.039873675}"
7247,"{'sdr': 5.132175087928772, 'r2': 0.7652581930160522, 'rmse': 0.031145206}"
7248,"{'sdr': 3.7596696615219116, 'r2': 0.7038492262363434, 'rmse': 0.036476787}"
7249,"{'sdr': 3.8819080591201782, 'r2': 0.7096823155879974, 'rmse': 0.03596703}"
7250,"{'sdr': 4.024716019630432, 'r2': 0.716410756111145, 'rmse': 0.03538052}"
7251,"{'sdr': 6.81728720664978, 'r2': 0.8277480453252792, 'rmse': 0.025652856}"
7252,"{'sdr': 2.7209073305130005, 'r2': 0.6516987383365631, 'rmse': 0.04111068}"
7253,"{'sdr': 5.465829968452454, 'r2': 0.7787767201662064, 'rmse': 0.029971505}"
7254,"{'sdr': 2.996107339859009, 'r2': 0.6659367382526398, 'rmse': 0.03982856}"
7255,"{'sdr': 3.886560797691345, 'r2': 0.7099031507968903, 'rmse': 0.03594777}"
7256,"{'sdr': 2.50317245721817, 'r2': 0.6402334272861481, 'rmse': 0.042154256}"
7257,"{'sdr': 5.923954248428345, 'r2': 0.796415701508522, 'rmse': 0.028431667}"
7258,"{'sdr': 3.2410240173339844, 'r2': 0.6783649921417236, 'rmse': 0.038721196}"
7259,"{'sdr': 4.069107174873352, 'r2': 0.718482255935669, 'rmse': 0.035200164}"
7260,"{'sdr': 2.4853001534938812, 'r2': 0.6392855644226074, 'rmse': 0.04224108}"
7261,"{'sdr': 5.9184688329696655, 'r2': 0.7962116599082947, 'rmse': 0.028449629}"
7262,"{'sdr': 0.5150493606925011, 'r2': 0.5296147763729095, 'rmse': 0.052996546}"
7263,"{'sdr': 4.068866968154907, 'r2': 0.7184714376926422, 'rmse': 0.035201136}"
7264,"{'sdr': 1.5832918882369995, 'r2': 0.5901455581188202, 'rmse': 0.046863575}"
7265,"{'sdr': 3.982069492340088, 'r2': 0.7144095301628113, 'rmse': 0.035554655}"
7266,"{'sdr': 1.812160164117813, 'r2': 0.6028283536434174, 'rmse': 0.04564488}"
7267,"{'sdr': 2.4435383081436157, 'r2': 0.6370640397071838, 'rmse': 0.04244466}"
7268,"{'sdr': 2.269386798143387, 'r2': 0.6277419924736023, 'rmse': 0.043304265}"
7269,"{'sdr': 4.471640586853027, 'r2': 0.7368448674678802, 'rmse': 0.03360609}"
7270,"{'sdr': 6.949540972709656, 'r2': 0.832045704126358, 'rmse': 0.025265215}"
7271,"{'sdr': 5.750738978385925, 'r2': 0.7898710668087006, 'rmse': 0.029004347}"
7272,"{'sdr': 4.868732988834381, 'r2': 0.7541875094175339, 'rmse': 0.032104317}"
7273,"{'sdr': 6.993873119354248, 'r2': 0.833468034863472, 'rmse': 0.025136592}"
7274,"{'sdr': 3.167072832584381, 'r2': 0.6746396422386169, 'rmse': 0.039052278}"
7275,"{'sdr': 2.6440882682800293, 'r2': 0.6476730406284332, 'rmse': 0.041475885}"
7276,"{'sdr': 1.739480346441269, 'r2': 0.5988127589225769, 'rmse': 0.046028417}"
7277,"{'sdr': 2.1184687316417694, 'r2': 0.6195875406265259, 'rmse': 0.044063263}"
7278,"{'sdr': 2.2481630742549896, 'r2': 0.6266002357006073, 'rmse': 0.04341021}"
7279,"{'sdr': 5.494142770767212, 'r2': 0.7798988372087479, 'rmse': 0.029873965}"
7280,"{'sdr': 4.01190459728241, 'r2': 0.7158113718032837, 'rmse': 0.035432745}"
7281,"{'sdr': 4.214431643486023, 'r2': 0.7252004146575928, 'rmse': 0.034616128}"
7282,"{'sdr': 6.110122799873352, 'r2': 0.803277775645256, 'rmse': 0.027828762}"
7283,"{'sdr': 5.044238567352295, 'r2': 0.7615998834371567, 'rmse': 0.03146213}"
7284,"{'sdr': 5.8620685338974, 'r2': 0.7940950840711594, 'rmse': 0.028634962}"
7285,"{'sdr': 1.6512921452522278, 'r2': 0.5939284861087799, 'rmse': 0.046498124}"
7286,"{'sdr': 4.263966977596283, 'r2': 0.7274631559848785, 'rmse': 0.034419272}"
7287,"{'sdr': 3.131791651248932, 'r2': 0.672853946685791, 'rmse': 0.039211225}"
7288,"{'sdr': 5.750328898429871, 'r2': 0.7898568212985992, 'rmse': 0.029005717}"
7289,"{'sdr': 4.486820101737976, 'r2': 0.7375189363956451, 'rmse': 0.03354741}"
7290,"{'sdr': 4.3579137325286865, 'r2': 0.7317363023757935, 'rmse': 0.034048997}"
7291,"{'sdr': 3.9974385499954224, 'r2': 0.7151325941085815, 'rmse': 0.0354918}"
7292,"{'sdr': 4.584626853466034, 'r2': 0.741861879825592, 'rmse': 0.03317177}"
7293,"{'sdr': 1.8326768279075623, 'r2': 0.6039594411849976, 'rmse': 0.045537177}"
7294,"{'sdr': 5.249030590057373, 'r2': 0.7700572311878204, 'rmse': 0.030729003}"
7295,"{'sdr': 2.9261380434036255, 'r2': 0.6623468101024628, 'rmse': 0.0401507}"
7296,"{'sdr': 3.8375380635261536, 'r2': 0.7075730860233307, 'rmse': 0.03615123}"
7297,"{'sdr': 4.233523607254028, 'r2': 0.7260753512382507, 'rmse': 0.03454012}"
7298,"{'sdr': 3.122955858707428, 'r2': 0.6724051833152771, 'rmse': 0.039251138}"
7299,"{'sdr': 4.161527454853058, 'r2': 0.7227726876735687, 'rmse': 0.03482761}"
7300,"{'sdr': 4.260677695274353, 'r2': 0.7273177206516266, 'rmse': 0.03443231}"
7301,"{'sdr': 2.2033140063285828, 'r2': 0.6241802275180817, 'rmse': 0.043634936}"
7302,"{'sdr': 2.932315468788147, 'r2': 0.6626644432544708, 'rmse': 0.040122148}"
7303,"{'sdr': 5.121820569038391, 'r2': 0.7648300975561142, 'rmse': 0.031182362}"
7304,"{'sdr': 3.244401514530182, 'r2': 0.678535521030426, 'rmse': 0.03870615}"
7305,"{'sdr': 4.197207987308502, 'r2': 0.7243993282318115, 'rmse': 0.034684837}"
7306,"{'sdr': 2.5310170650482178, 'r2': 0.6417085230350494, 'rmse': 0.042019334}"
7307,"{'sdr': 3.508537709712982, 'r2': 0.691655695438385, 'rmse': 0.037546813}"
7308,"{'sdr': 2.7316704392433167, 'r2': 0.652264416217804, 'rmse': 0.041059773}"
7309,"{'sdr': 1.4588189125061035, 'r2': 0.5831955671310425, 'rmse': 0.047539983}"
7310,"{'sdr': 4.361855983734131, 'r2': 0.7319138646125793, 'rmse': 0.034033548}"
7311,"{'sdr': 4.874848127365112, 'r2': 0.7544456124305725, 'rmse': 0.032081716}"
7312,"{'sdr': 2.4777093529701233, 'r2': 0.6388812065124512, 'rmse': 0.042278014}"
7313,"{'sdr': 3.8389787077903748, 'r2': 0.7076414823532104, 'rmse': 0.03614524}"
7314,"{'sdr': 4.874423146247864, 'r2': 0.7544278502464294, 'rmse': 0.032083288}"
7315,"{'sdr': 6.713898777961731, 'r2': 0.8243218511343002, 'rmse': 0.02596002}"
7316,"{'sdr': 2.944464385509491, 'r2': 0.6632891297340393, 'rmse': 0.040066075}"
7317,"{'sdr': 4.0194171667099, 'r2': 0.7161544859409332, 'rmse': 0.03540211}"
7318,"{'sdr': 2.906498610973358, 'r2': 0.6613344550132751, 'rmse': 0.04024158}"
7319,"{'sdr': 4.913897216320038, 'r2': 0.7561092972755432, 'rmse': 0.03193782}"
7320,"{'sdr': 2.724011540412903, 'r2': 0.6518642008304596, 'rmse': 0.041095987}"
7321,"{'sdr': 6.999035477638245, 'r2': 0.8336318731307983, 'rmse': 0.025121655}"
7322,"{'sdr': 4.89301323890686, 'r2': 0.7552217692136765, 'rmse': 0.032014694}"
7323,"{'sdr': 5.590680241584778, 'r2': 0.7836881428956985, 'rmse': 0.029543782}"
7324,"{'sdr': 4.306214451789856, 'r2': 0.7293921113014221, 'rmse': 0.034252264}"
7325,"{'sdr': 2.333112210035324, 'r2': 0.6311654448509216, 'rmse': 0.042987723}"
7326,"{'sdr': 3.48203182220459, 'r2': 0.6903521120548248, 'rmse': 0.03766157}"
7327,"{'sdr': 4.313401877880096, 'r2': 0.7297188937664032, 'rmse': 0.034223933}"
7328,"{'sdr': 3.4279119968414307, 'r2': 0.6876834034919739, 'rmse': 0.03789697}"
7329,"{'sdr': 2.1580493450164795, 'r2': 0.6217329800128937, 'rmse': 0.043862917}"
7330,"{'sdr': 2.8951460123062134, 'r2': 0.660748690366745, 'rmse': 0.040294223}"
7331,"{'sdr': 4.314998984336853, 'r2': 0.7297915816307068, 'rmse': 0.034217637}"
7332,"{'sdr': 5.57756245136261, 'r2': 0.7831776291131973, 'rmse': 0.02958843}"
7333,"{'sdr': 2.732458710670471, 'r2': 0.6523005962371826, 'rmse': 0.041056037}"
7334,"{'sdr': 3.789190649986267, 'r2': 0.7052645683288574, 'rmse': 0.036353018}"
7335,"{'sdr': 2.348211407661438, 'r2': 0.631974071264267, 'rmse': 0.042913057}"
7336,"{'sdr': 5.428571701049805, 'r2': 0.7772940099239349, 'rmse': 0.03010034}"
7337,"{'sdr': 4.853659570217133, 'r2': 0.753544881939888, 'rmse': 0.032160074}"
7338,"{'sdr': 3.1491848826408386, 'r2': 0.6737318634986877, 'rmse': 0.03913278}"
7339,"{'sdr': 3.778657615184784, 'r2': 0.7047596275806427, 'rmse': 0.03639713}"
7340,"{'sdr': 3.930870294570923, 'r2': 0.7119996249675751, 'rmse': 0.03576486}"
7341,"{'sdr': 1.8526552617549896, 'r2': 0.605058878660202, 'rmse': 0.045432568}"
7342,"{'sdr': 5.043469071388245, 'r2': 0.7615674287080765, 'rmse': 0.031464916}"
7343,"{'sdr': 4.181003272533417, 'r2': 0.7236621081829071, 'rmse': 0.034749605}"
7344,"{'sdr': 6.646038293838501, 'r2': 0.8220509737730026, 'rmse': 0.026163638}"
7345,"{'sdr': 2.151942253112793, 'r2': 0.6214010417461395, 'rmse': 0.04389377}"
7346,"{'sdr': 2.940323054790497, 'r2': 0.6630747616291046, 'rmse': 0.040085185}"
7347,"{'sdr': 4.589651823043823, 'r2': 0.7420797944068909, 'rmse': 0.033152588}"
7348,"{'sdr': 4.422400593757629, 'r2': 0.7346392273902893, 'rmse': 0.03379714}"
7349,"{'sdr': 2.6253387331962585, 'r2': 0.6466887593269348, 'rmse': 0.041565504}"
7350,"{'sdr': 5.918840169906616, 'r2': 0.7962259203195572, 'rmse': 0.028448408}"
7351,"{'sdr': 4.639488458633423, 'r2': 0.7442654967308044, 'rmse': 0.032962915}"
7352,"{'sdr': 5.482503175735474, 'r2': 0.7794378399848938, 'rmse': 0.029914025}"
7353,"{'sdr': 4.010402262210846, 'r2': 0.715740442276001, 'rmse': 0.035438865}"
7354,"{'sdr': 2.194024622440338, 'r2': 0.6236791014671326, 'rmse': 0.043681625}"
7355,"{'sdr': 2.2283615171909332, 'r2': 0.6255329847335815, 'rmse': 0.04350929}"
7356,"{'sdr': 5.225376486778259, 'r2': 0.7690857797861099, 'rmse': 0.0308128}"
